"","survey","station","lat","long","species","date","hour"
"1914","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","10:37"
"1915","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","11:52"
"1916","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","13:10"
"1917","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","13:47"
"1918","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","14:34"
"1919","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","16:05"
"1920","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","7:43"
"1921","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","10:56"
"1922","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","11:53"
"1923","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","13:08"
"1924","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","7:09"
"1925","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","8:36"
"1926","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","10:14"
"1927","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","11:00"
"1928","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","11:35"
"1929","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","16:42"
"1930","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","17:22"
"1931","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","18:11"
"1932","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","7:28"
"1934","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","8:38"
"1935","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","12:04"
"1936","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","16:42"
"1937","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","6:42"
"1938","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","8:04"
"1939","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","8:30"
"1940","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","11:02"
"1942","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","14:10"
"1943","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","15:20"
"1944","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","16:29"
"1945","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","16:59"
"1946","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","7:44"
"1947","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","8:16"
"1948","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","8:54"
"1949","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","9:24"
"1950","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","14:01"
"1951","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","16:01"
"1952","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","7:58"
"1953","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","8:49"
"1954","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","12:13"
"1955","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","14:01"
"1956","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","16:08"
"1957","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","6:51"
"1958","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","8:04"
"1959","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","9:16"
"1960","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","9:46"
"1961","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","16:28"
"1962","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","17:26"
"1964","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","18:24"
"1965","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","5:46"
"1966","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","7:22"
"1967","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","8:12"
"1968","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","9:37"
"1969","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","11:33"
"1970","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","14:46"
"1971","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","15:57"
"1972","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","17:04"
"1973","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","7:49"
"1974","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","8:34"
"1975","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","10:47"
"1976","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","11:07"
"1977","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","12:30"
"1978","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","17:01"
"1979","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","18:03"
"1980","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","6:37"
"1981","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","9:10"
"1982","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","10:35"
"1983","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","12:52"
"1984","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","16:38"
"1985","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","18:04"
"1987","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","7:29"
"1988","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","7:59"
"1989","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","8:35"
"1990","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","9:27"
"1991","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","12:49"
"1992","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","13:30"
"1993","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","14:25"
"1994","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","16:29"
"1996","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","7:46"
"1997","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","9:06"
"1998","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","11:13"
"1999","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","14:44"
"2000","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","15:34"
"2001","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","18:17"
"2002","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","5:55"
"2003","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","8:19"
"2004","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","9:01"
"2005","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","11:20"
"2006","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","13:57"
"2008","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","5:51"
"2009","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","7:39"
"2010","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","8:38"
"2011","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","9:51"
"2012","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","10:58"
"2014","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","17:09"
"2015","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","24/11/2020","9:51"
"2016","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","24/11/2020","12:14"
"2017","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","24/11/2020","17:43"
"2018","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","25/11/2020","5:34"
"2019","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","25/11/2020","7:10"
"2020","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","7:50"
"2021","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","8:22"
"2022","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","10:08"
"2023","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","11:52"
"2024","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","12:27"
"2025","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","14:37"
"2026","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","15:07"
"2027","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","27/11/2020","5:58"
"2028","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","27/11/2020","6:49"
"2029","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","27/11/2020","7:30"
"2030","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","27/11/2020","8:09"
"2031","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","27/11/2020","8:58"
"2032","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","27/11/2020","10:10"
"2033","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","8:40"
"2034","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","10:58"
"2035","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","11:49"
"2036","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","12:28"
"2037","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","13:08"
"2038","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","13:44"
"2039","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","28/11/2020","15:47"
"2041","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","29/11/2020","10:00"
"2042","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","30/11/2020","7:41"
"2043","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","30/11/2020","11:09"
"2044","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","30/11/2020","17:41"
"2045","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","1/12/2020","8:28"
"2046","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","1/12/2020","17:08"
"2047","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/12/2020","9:15"
"2048","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/12/2020","14:56"
"2049","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/12/2020","15:42"
"2050","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/12/2020","10:00"
"2051","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/12/2020","11:33"
"2052","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","6/12/2020","9:51"
"2053","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","6/12/2020","11:12"
"2054","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","29/10/2020","13:42"
"2056","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","31/10/2020","14:30"
"2057","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","1/11/2020","17:31"
"2063","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","8/11/2020","19:04"
"2064","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","9/11/2020","9:41"
"2065","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","10/11/2020","10:35"
"2066","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","13/11/2020","17:38"
"2067","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","14/11/2020","13:08"
"2068","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","14/11/2020","15:44"
"2069","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","15/11/2020","17:20"
"2070","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","16/11/2020","11:46"
"2071","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","16/11/2020","17:54"
"2072","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","16/11/2020","19:47"
"2073","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","17/11/2020","17:22"
"2075","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","18/11/2020","17:11"
"2076","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","20/11/2020","15:47"
"2077","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","20/11/2020","16:46"
"2079","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","21/11/2020","16:57"
"2082","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","23/11/2020","5:30"
"2084","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","24/11/2020","19:10"
"2086","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","25/11/2020","21:48"
"2087","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","26/11/2020","8:05"
"2088","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","26/11/2020","11:37"
"2090","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","27/11/2020","8:41"
"2091","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","27/11/2020","10:06"
"2092","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","27/11/2020","17:01"
"2094","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","28/11/2020","8:59"
"2095","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","28/11/2020","9:31"
"2096","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","28/11/2020","10:12"
"2097","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","28/11/2020","17:45"
"2099","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","29/11/2020","17:38"
"2101","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","1/12/2020","11:13"
"2102","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","2/12/2020","16:27"
"2103","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","2/12/2020","18:35"
"2104","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","3/12/2020","12:34"
"2105","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","3/12/2020","23:07"
"2106","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","4/12/2020","1:22"
"2107","Guapore","RBG35",-12.326922,-63.276976,"white_lipped_pecary","4/12/2020","8:14"
"2110","Guapore","RBG36",-12.286028,-63.233666,"white_lipped_pecary","3/11/2020","6:30"
"2116","Guapore","RBG36",-12.286028,-63.233666,"white_lipped_pecary","2/12/2020","17:08"
"2117","Guapore","RBG36",-12.286028,-63.233666,"white_lipped_pecary","4/12/2020","10:48"
"2121","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","31/10/2020","19:38"
"2124","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","5/11/2020","8:12"
"2130","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","18/11/2020","11:17"
"2131","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","18/11/2020","14:14"
"2132","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","18/11/2020","14:44"
"2135","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","20/11/2020","4:18"
"2139","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","25/11/2020","19:03"
"2142","Guapore","RBG37",-12.303103,-63.25502,"white_lipped_pecary","30/11/2020","0:06"
"2170","Guapore","RBG39",-12.340336,-63.370823,"white_lipped_pecary","1/11/2020","15:55"
"2171","Guapore","RBG39",-12.340336,-63.370823,"white_lipped_pecary","4/11/2020","9:54"
"2183","Guapore","RBG39",-12.340336,-63.370823,"white_lipped_pecary","3/12/2020","16:53"
"2207","Guapore","RBG40",-12.318994,-63.360404,"white_lipped_pecary","15/11/2020","6:43"
"2209","Guapore","RBG40",-12.318994,-63.360404,"white_lipped_pecary","15/11/2020","17:43"
"2217","Guapore","RBG40",-12.318994,-63.360404,"white_lipped_pecary","23/11/2020","13:13"
"2242","Guapore","RBG41",-12.556786,-63.439165,"white_lipped_pecary","15/11/2020","8:40"
"2292","Guapore","RBG43",-12.568537,-63.425028,"white_lipped_pecary","3/12/2020","1:50"
"2293","Guapore","RBG43",-12.568537,-63.425028,"white_lipped_pecary","5/12/2020","8:56"
"2310","Guapore","RBG46",-12.557167,-63.457458,"white_lipped_pecary","19/11/2020","10:31"
"2395","Guapore","RBG47",-12.555819,-63.475403,"white_lipped_pecary","4/11/2020","8:38"
"2396","Guapore","RBG47",-12.555819,-63.475403,"white_lipped_pecary","4/11/2020","9:08"
"2403","Guapore","RBG47",-12.555819,-63.475403,"white_lipped_pecary","15/11/2020","9:47"
"2404","Guapore","RBG47",-12.555819,-63.475403,"white_lipped_pecary","15/11/2020","11:08"
"2406","Guapore","RBG47",-12.555819,-63.475403,"white_lipped_pecary","17/11/2020","7:53"
"2435","Guapore","RBG54",-12.538747,-63.399795,"white_lipped_pecary","25/11/2020","9:09"
"2439","Guapore","RBG54",-12.538747,-63.399795,"white_lipped_pecary","5/12/2020","16:21"
"1695","Guapore","RBG28",-12.347702,-63.287797,"brown_brocket_deer","4/12/2020","12:58"
"1861","Guapore","RBG33",-12.334878,-63.220402,"brown_brocket_deer","5/11/2020","9:46"
"1862","Guapore","RBG33",-12.334878,-63.220402,"brown_brocket_deer","7/11/2020","15:49"
"1863","Guapore","RBG33",-12.334878,-63.220402,"brown_brocket_deer","8/11/2020","10:17"
"1866","Guapore","RBG33",-12.334878,-63.220402,"brown_brocket_deer","14/11/2020","16:45"
"1869","Guapore","RBG33",-12.334878,-63.220402,"brown_brocket_deer","22/11/2020","18:03"
"1905","Guapore","RBG34",-12.317431,-63.25571,"brown_brocket_deer","8/11/2020","6:03"
"1423","Guapore","RBG23",-12.308763,-63.321249,"armadillo","2/11/2020","23:44"
"1457","Guapore","RBG26",-12.334778,-63.325406,"armadillo","1/11/2020","19:19"
"1459","Guapore","RBG26",-12.334778,-63.325406,"armadillo","3/11/2020","19:23"
"1460","Guapore","RBG26",-12.334778,-63.325406,"armadillo","3/11/2020","20:30"
"1463","Guapore","RBG26",-12.334778,-63.325406,"armadillo","5/11/2020","19:23"
"1465","Guapore","RBG26",-12.334778,-63.325406,"armadillo","6/11/2020","18:53"
"1468","Guapore","RBG26",-12.334778,-63.325406,"armadillo","8/11/2020","19:42"
"1471","Guapore","RBG26",-12.334778,-63.325406,"armadillo","10/11/2020","20:22"
"1474","Guapore","RBG26",-12.334778,-63.325406,"armadillo","12/11/2020","21:01"
"1475","Guapore","RBG26",-12.334778,-63.325406,"armadillo","13/11/2020","18:52"
"1476","Guapore","RBG26",-12.334778,-63.325406,"armadillo","14/11/2020","19:09"
"1480","Guapore","RBG26",-12.334778,-63.325406,"armadillo","16/11/2020","19:42"
"1483","Guapore","RBG26",-12.334778,-63.325406,"armadillo","17/11/2020","20:59"
"1484","Guapore","RBG26",-12.334778,-63.325406,"armadillo","18/11/2020","21:44"
"1487","Guapore","RBG26",-12.334778,-63.325406,"armadillo","19/11/2020","18:56"
"1488","Guapore","RBG26",-12.334778,-63.325406,"armadillo","20/11/2020","22:48"
"1490","Guapore","RBG26",-12.334778,-63.325406,"armadillo","21/11/2020","21:51"
"1491","Guapore","RBG26",-12.334778,-63.325406,"armadillo","22/11/2020","1:10"
"1493","Guapore","RBG26",-12.334778,-63.325406,"armadillo","22/11/2020","22:48"
"1496","Guapore","RBG26",-12.334778,-63.325406,"armadillo","24/11/2020","1:21"
"1499","Guapore","RBG26",-12.334778,-63.325406,"armadillo","25/11/2020","22:43"
"1500","Guapore","RBG26",-12.334778,-63.325406,"armadillo","27/11/2020","1:40"
"1501","Guapore","RBG26",-12.334778,-63.325406,"armadillo","30/11/2020","18:57"
"1505","Guapore","RBG26",-12.334778,-63.325406,"armadillo","2/12/2020","18:26"
"1506","Guapore","RBG26",-12.334778,-63.325406,"armadillo","2/12/2020","19:25"
"1507","Guapore","RBG26",-12.334778,-63.325406,"armadillo","4/12/2020","18:35"
"1508","Guapore","RBG26",-12.334778,-63.325406,"armadillo","4/12/2020","21:25"
"1509","Guapore","RBG26",-12.334778,-63.325406,"armadillo","5/12/2020","19:03"
"1524","Guapore","RBG24",-12.322012,-63.314734,"armadillo","15/11/2020","23:18"
"1556","Guapore","RBG25",-12.332126,-63.297824,"armadillo","3/12/2020","0:39"
"1570","Guapore","RBG27",-12.346984,-63.313226,"armadillo","6/11/2020","23:00"
"1643","Guapore","RBG28",-12.347702,-63.287797,"armadillo","3/11/2020","22:04"
"1646","Guapore","RBG28",-12.347702,-63.287797,"armadillo","6/11/2020","4:22"
"1653","Guapore","RBG28",-12.347702,-63.287797,"armadillo","9/11/2020","20:24"
"1668","Guapore","RBG28",-12.347702,-63.287797,"armadillo","14/11/2020","4:13"
"1675","Guapore","RBG28",-12.347702,-63.287797,"armadillo","18/11/2020","21:34"
"1711","Guapore","RBG29",-12.314524,-63.336543,"armadillo","14/11/2020","19:56"
"1713","Guapore","RBG29",-12.314524,-63.336543,"armadillo","15/11/2020","21:23"
"1726","Guapore","RBG29",-12.314524,-63.336543,"armadillo","5/12/2020","21:53"
"2061","Guapore","RBG35",-12.326922,-63.276976,"armadillo","7/11/2020","20:33"
"2062","Guapore","RBG35",-12.326922,-63.276976,"armadillo","7/11/2020","23:45"
"2078","Guapore","RBG35",-12.326922,-63.276976,"armadillo","21/11/2020","3:22"
"2089","Guapore","RBG35",-12.326922,-63.276976,"armadillo","26/11/2020","21:29"
"2134","Guapore","RBG37",-12.303103,-63.25502,"armadillo","18/11/2020","21:13"
"2174","Guapore","RBG39",-12.340336,-63.370823,"armadillo","9/11/2020","23:39"
"2175","Guapore","RBG39",-12.340336,-63.370823,"armadillo","10/11/2020","21:32"
"2198","Guapore","RBG40",-12.318994,-63.360404,"armadillo","9/11/2020","2:04"
"2199","Guapore","RBG40",-12.318994,-63.360404,"armadillo","9/11/2020","2:40"
"2228","Guapore","RBG41",-12.556786,-63.439165,"armadillo","6/11/2020","22:14"
"2233","Guapore","RBG41",-12.556786,-63.439165,"armadillo","10/11/2020","1:12"
"2238","Guapore","RBG41",-12.556786,-63.439165,"armadillo","12/11/2020","21:47"
"2247","Guapore","RBG41",-12.556786,-63.439165,"armadillo","18/11/2020","21:43"
"2253","Guapore","RBG41",-12.556786,-63.439165,"armadillo","22/11/2020","1:01"
"2257","Guapore","RBG41",-12.556786,-63.439165,"armadillo","24/11/2020","1:59"
"2266","Guapore","RBG41",-12.556786,-63.439165,"armadillo","3/12/2020","21:53"
"2268","Guapore","RBG41",-12.556786,-63.439165,"armadillo","5/12/2020","21:58"
"2269","Guapore","RBG41",-12.556786,-63.439165,"armadillo","6/12/2020","12:59"
"2270","Guapore","RBG41",-12.556786,-63.439165,"armadillo","7/12/2020","23:24"
"2298","Guapore","RBG46",-12.557167,-63.457458,"armadillo","14/11/2020","0:04"
"2335","Guapore","RBG46",-12.557167,-63.457458,"armadillo","26/11/2020","2:38"
"2353","Guapore","RBG46",-12.557167,-63.457458,"armadillo","30/11/2020","2:24"
"1333","Guapore","RBG21",-12.303438,-63.346578,"crab_eating_fox","22/11/2020","1:29"
